Next_Request_Time,Next_Response_Vol
0.09169099999999908,218132.0
0.0012380000000007385,321118.0
1.7115930000000006,501604.0
0.9076799999999992,142642.0
1.808992,77958.0
2.639316000000001,97964.0
2.337758000000008,115870.0
0.8447069999999997,498576.0
1.5892719999999976,500074.0
2.439828000000002,498560.0
0.7502039999999965,111518.0
1.7663140000000013,1635172.0
3.2283609999999783,492325.0
0.0010120000000028995,262358.0
0.6120360000000176,192568.0
2.953154000000005,1149464.0
4.931955999999985,307005.0
0.00046600000000296404,635800.0
0.004539999999998656,75374.0
0.43557500000000005,83595.0
5.499999999614147e-05,64824.0
0.0022199999999941156,289234.0
1.3417829999999995,500074.0
2.4712789999999956,1207375.0
4.798205999999993,1950081.0
1.7370650000000012,301290.0
2.213768999999999,996920.0
2.455432000000002,501596.0
1.7614499999999964,1000122.0
4.017632000000006,991979.0
0.5977600000000081,75973.0
0.004164000000002943,96450.0
0.0005100000000055616,345929.0
0.5739680000000078,279642.0
3.5908190000000104,214564.0
0.0034239999999954307,872809.0
2.404420000000002,238078.0
0.9300080000000008,497364.0
2.461748,345279.0
2.51483300000001,170004.0
1.6502860000000084,438432.0
1.7856060000000014,40728.0
0.0005139999999954625,458260.0
0.7968330000000066,122292.0
1.665019000000001,139064.0
0.2387820000000005,746586.0
0.48085100000000125,123414.0
0.0021980000000070277,623722.0
1.6509340000000066,128834.0
1.6973389999999995,141718.0
1.88155900000001,6090.0
0.0020420000000171967,491326.0
1.6614309999999932,210596.0
1.7180780000000198,1473813.0
1.9709729999999865,87604.0
0.6672039999999981,405228.0
0.18902200000002267,503262.0
1.2414139999999918,501580.0
1.3472189999999955,239568.0
0.00016599999997879422,261625.0
1.762235000000004,212420.0
1.6322949999999992,500106.0
2.9948459999999955,128292.0
1.6821669999999926,878721.0
11.030003000000022,514060.0
0.02228500000000011,168488.0
10.715574000000004,513304.0
0.026109000000001714,89168.0
2.206406000000001,213108.0
1.9908029999999997,512120.0
1.9651640000000015,510037.0
7.996285999999998,381515.0
0.9566550000000049,512498.0
15.053408000000005,537774.0
13.023913000000007,1010396.0
3.810163000000003,428362.0
9.918919000000002,544552.0
20.134184000000005,229018.0
2.9352059999999938,408110.0
0.005680999999995606,218837.0
4.823301999999998,317314.0
4.985558000000012,201179.0
5.970973999999984,391476.0
3.9752340000000004,208417.0
8.994680000000017,343682.0
0.005898000000001957,204924.0
0.02752000000000976,466345.0
0.004261000000013837,148208.0
23.031660999999986,36704.0
13.581361000000001,507754.0
14.692403999999996,2305.0
12.999808000000002,139019.0
1.7281069999999943,2304.0
13.033503999999994,510750.0
0.019711000000000922,195415.0
0.0031740000000013424,83505.0
0.030129000000016504,117314.0
2.687636999999995,332871.0
9.747023000000013,988273.0
0.0010950000000011784,140.0
0.00022099999999980469,5297.0
0.000280000000000058,2163.0
13.374965000000003,136709.0
15.074943,179736.0
2.874367000000003,198.0
1.5387470000000008,306904.0
3.785020000000003,463740.0
19.852594999999994,257487.0
0.4145509999999888,493917.0
21.125046999999995,167688.0
8.98626999999999,512048.0
4.854171999999977,414582.0
16.064262,30258.0
1.9217459999999988,512496.0
10.065831,515500.0
3.3009720000000016,132.0
24.927296,513048.0
6.004597000000004,172006.0
0.800461999999996,517240.0
10.460957,528034.0
2.834310000000002,511475.0
14.862329000000003,549879.0
10.949179999999984,371954.0
5.980818999999997,366345.0
0.005029999999990764,23540.0
1.9880839999999864,512096.0
2.5156099999999952,511698.0
11.020932000000016,399011.0
0.0008400000000108321,165406.0
0.0030040000000042255,83745.0
0.022672000000000025,84783.0
0.01239200000000551,86590.0
11.203952000000015,357591.0
0.0026299999999821466,139180.0
22.068094000000002,512575.0
0.00034100000002013076,193466.0
0.0004989999999995831,11050.0
0.001437999999998496,2415.0
0.049290000000000944,70516.0
0.05321200000000026,70162.0
0.049132000000000176,93454.0
0.0028740000000002652,183160.0
3.2201850000000007,80780.0
10.034046,434894.0
0.0019879999999972142,141656.0
0.009139000000004671,71872.0
7.160228000000004,435428.0
5.999341000000001,513678.0
26.074619999999996,512787.0
